href,enum,date,link,title,getme,,release date,release_added_diff,
/braveheart,2,10-Sep-12,/braveheart/trailer-b,Trailer B,0,2,5/24/1995,-6319,
/congo,0,28-May-13,/congo/trailer,Trailer,x,1,6/9/1995,-6563,
/batman-forever,0,26-Oct-14,/batman-forever/trailer,Trailer,x,1,6/16/1995,-7072,
/apollo-13,0,10-Oct-07,/apollo-13/trailer,Trailer,x,1,6/30/1995,-4485,
/judge-dredd,0,18-Oct-07,/judge-dredd/trailer,Trailer,x,1,6/30/1995,-4493,
/clueless,0,12-Apr-13,/clueless/trailer,Trailer,x,1,7/19/1995,-6477,
/babe,0,11-Oct-07,/babe/trailer,Trailer,x,1,8/4/1995,-4451,
/mortal-kombat,0,19-Oct-07,/mortal-kombat/trailer,Trailer,x,1,8/18/1995,-4445,
/the-baby-sitters-club,0,16-Feb-14,/the-baby-sitters-club/trailer,Trailer,x,1,8/18/1995,-6757,
/desperado,0,25-Jan-11,/desperado/el-mariachi-trilogy-red-band-trailer,El Mariachi Trilogy Red Band Trailer,0,1,8/25/1995,-5632,
/desperado,1,25-Jan-11,/desperado/el-mariachi-trilogy-trailer,El Mariachi Trilogy Trailer,0,1,8/25/1995,-5632,
/desperado,2,19-Dec-10,/desperado/combo-trailer,Combo Trailer,0,1,8/25/1995,-5595,
/desperado,3,19-Dec-10,/desperado/trailer,Trailer,x,1,8/25/1995,-5595,
/the-usual-suspects,0,25-Oct-07,/the-usual-suspects/trailer,Trailer,x,1,9/15/1995,-4423,
/showgirls,0,2-Aug-16,/showgirls/red-band-trailer,Red Band Trailer,0,1,9/22/1995,-7620,
/showgirls,1,23-Oct-07,/showgirls/trailer,Trailer,x,1,9/22/1995,-4414,
/to-die-for,0,25-Oct-07,/to-die-for/trailer,Trailer,x,1,10/6/1995,-4402,
/strange-days,0,17-Sep-12,/strange-days/trailer,Trailer,x,2,10/13/1995,-6184,
/strange-days,1,24-Oct-07,/strange-days/teaser-trailer,Teaser Trailer,x,2,10/13/1995,-4394,
/the-scarlet-letter,0,7-Jul-13,/the-scarlet-letter/trailer,Trailer,x,1,10/13/1995,-6477,
/mallrats,0,28-Oct-10,/mallrats/trailer,Trailer,x,1,10/20/1995,-5487,
/american-president,0,10-Oct-07,/american-president/trailer,Trailer,x,1,11/17/1995,-4345,
/goldeneye,0,11-Nov-09,/goldeneye/trailer,Trailer,x,1,11/17/1995,-5108,
/toy-story,0,12-Mar-10,/toy-story/blu-ray-trailer,Blu-ray Trailer,0,2,11/22/1995,-5224,
/toy-story,1,30-Sep-09,/toy-story/3d-double-feature-trailer,3D Double Feature Trailer,0,2,11/22/1995,-5061,
/toy-story,2,28-Jul-09,/toy-story/3D-Engagement-Trailer,3D Engagement Trailer,0,2,11/22/1995,-4997,
/toy-story,3,25-Oct-07,/toy-story/teaser-trailer,Teaser Trailer,x,2,11/22/1995,-4355,
/toy-story,4,25-Oct-07,/toy-story/trailer,Trailer,x,2,11/22/1995,-4355,
/toy-story,5,3-Oct-09,/toy-story/3d-double-feature-trailer-b,3D Double Feature Trailer B,0,2,11/22/1995,-5064,
/heat,0,17-Oct-07,/heat/trailer,Trailer,x,1,12/15/1995,-4324,
/jumanji,0,3-Jul-17,/jumanji/trailer,Trailer,x,1,12/15/1995,-7871,
/ace-ventura-when-nature-calls,0,9-Oct-07,/ace-ventura-when-nature-calls/trailer,Trailer,x,1,12/22/1995,-4309,
/cutthroat-ismand,0,19-Apr-13,/cutthroat-ismand/trailer,Trailer,x,2,12/22/1995,-6328,
/cutthroat-ismand,1,19-Apr-13,/cutthroat-ismand/teaser-trailer,Teaser Trailer,x,2,12/22/1995,-6328,
/four-rooms,0,15-Dec-13,/four-rooms/trailer,Trailer,x,1,12/25/1995,-6565,
/12-monkeys,0,15-Nov-09,/12-monkeys/trailer,Trailer,x,1,1/5/1996,-5063,
/nixon-1995,0,1-Jun-14,/nixon-1995/trailer,Trailer,x,1,1/5/1996,-6722,
/from-dusk-till-dawn,0,16-Oct-07,/from-dusk-till-dawn/trailer,Trailer,x,1,1/19/1996,-4288,
/mr-hollands-opus,0,1-Jun-14,/mr-hollands-opus/trailer,Trailer,x,1,1/19/1996,-6708,
/sense-and-sensibility,0,22-Sep-09,/sense-and-sensibility/trailer,Trailer,x,1,1/26/1996,-4988,
/dead-man-walking,0,21-Apr-13,/dead-man-walking/trailer,Trailer,x,1,2/2/1996,-6288,
/beautiful-girls,0,21-Dec-13,/beautiful-girls/trailer,Trailer,x,1,2/9/1996,-6525,
/leaving-las-vegas,0,1-Jul-13,/leaving-las-vegas/trailer,Trailer,x,1,2/9/1996,-6352,
/ed-1996,0,27-Nov-12,/ed-1996/trailer,Trailer,x,1,3/15/1996,-6101,
/sgt-bilko,0,6-Mar-13,/sgt-bilko/trailer,Trailer,x,1,3/29/1996,-6186,
/primal-fear,0,22-Oct-07,/primal-fear/trailer,Trailer,x,1,4/3/1996,-4219,
/fargo,0,3-Jan-13,/fargo/feature-trailer,Feature Trailer,x,2,4/5/1996,-6117,
/fargo,1,3-Jan-13,/fargo/trailer,Trailer,x,2,4/5/1996,-6117,
/flirting-with-disaster,0,25-May-15,/flirting-with-disaster/trailer,Trailer,x,1,4/12/1996,-6982,
/james-and-the-giant-peach,0,21-Jul-10,/james-and-the-giant-peach/dvd-trailer,DVD Trailer,0,1,4/12/1996,-5213,
/james-and-the-giant-peach,1,21-Jul-10,/james-and-the-giant-peach/trailer,Trailer,x,1,4/12/1996,-5213,
/jane-eyre-1996,0,9-Jun-13,/jane-eyre-1996/trailer,Trailer,x,1,4/12/1996,-6267,
/mulholland-falls,0,19-Oct-07,/mulholland-falls/trailer,Trailer,x,1,4/26/1996,-4193,
/the-truth-about-cats-and-dogs,0,20-May-14,/the-truth-about-cats-and-dogs/trailer,Trailer,x,1,4/26/1996,-6598,
/i-shot-andy-warhol,0,9-Jun-13,/i-shot-andy-warhol/trailer,Trailer,x,1,5/1/1996,-6248,
/barb-wire,0,11-Oct-07,/barb-wire/trailer,Trailer,x,1,5/3/1996,-4178,
/dead-man-1996,0,6-Feb-16,/dead-man-1996/trailer,Trailer,x,1,5/10/1996,-7211,
/twister,0,25-Oct-07,/twister/teaser-trailer,Teaser Trailer,x,2,5/10/1996,-4185,
/twister,1,25-Oct-07,/twister/trailer,Trailer,x,2,5/10/1996,-4185,
/flipper,0,17-Feb-13,/flipper/trailer,Trailer,x,1,5/17/1996,-6120,
/mission-impossible,0,19-Oct-07,/mission-impossible/trailer,Trailer,x,1,5/22/1996,-4167,
/dragonheart,0,17-Feb-13,/dragonheart/trailer,Trailer,x,1,5/31/1996,-6106,
/the-rock,0,23-Oct-07,/the-rock/trailer,Trailer,x,1,6/7/1996,-4155,
/the-cable-guy,0,9-Mar-11,/the-cable-guy/dvd-trailer,DVD Trailer,0,1,6/14/1996,-5381,
/the-cable-guy,1,6-Jan-10,/the-cable-guy/trailer,Trailer,x,1,6/14/1996,-4954,
/eraser,0,15-Oct-07,/eraser/teaser-trailer,Teaser Trailer,x,2,6/21/1996,-4133,
/eraser,1,15-Oct-07,/eraser/trailer,Trailer,x,2,6/21/1996,-4133,
/independence-day,0,17-Oct-07,/independence-day/teaser-trailer,Teaser Trailer,x,2,7/3/1996,-4123,
/independence-day,1,17-Oct-07,/independence-day/trailer,Trailer,x,2,7/3/1996,-4123,
/courage-under-fire,0,14-Oct-07,/courage-under-fire/trailer,Trailer,x,1,7/12/1996,-4111,
/kingpin,0,9-Jan-10,/kingpin/trailer,Trailer,x,1,7/26/1996,-4915,
/escape-from-la,0,27-Apr-13,/escape-from-la/trailer,Trailer,x,1,8/9/1996,-6105,
/trainspotting,0,27-Sep-11,/trainspotting/trailer,Trailer,x,1,8/9/1996,-5527,
/shes-the-one,0,12-Oct-10,/shes-the-one/trailer,Trailer,x,1,8/23/1996,-5163,
/first-kid,0,3-Apr-13,/first-kid/trailer,Trailer,x,1,8/30/1996,-6060,
/the-first-wives-club,0,25-Nov-12,/the-first-wives-club/trailer,Trailer,x,1,9/20/1996,-5910,
/2-day-valley,0,9-Oct-07,/2-day-valley/trailer,Trailer,x,1,9/27/1996,-4029,
/bound,0,12-Oct-07,/bound/trailer,Trailer,x,1,10/4/1996,-4025,
/d3-the-mighty-ducks,0,12-Apr-13,/d3-the-mighty-ducks/trailer,Trailer,x,1,10/4/1996,-6034,
/long-kiss-goodnight,0,19-Oct-07,/long-kiss-goodnight/trailer,Trailer,x,1,10/11/1996,-4025,
/the-chamber-1996,0,23-Sep-16,/the-chamber-1996/trailer,Trailer,x,1,10/11/1996,-7287,
/the-associate-1996,0,7-Jun-14,/the-associate-1996/trailer,Trailer,x,1,10/25/1996,-6434,
/bad-moon,0,16-Feb-14,/bad-moon/trailer,Trailer,x,1,11/1/1996,-6316,
/romeo-and-juliet,0,20-Oct-10,/romeo-and-juliet/blu-ray-trailer,Blu-ray Trailer,0,1,11/1/1996,-5101,
/romeo-and-juliet,1,20-Oct-10,/romeo-and-juliet/trailer,Trailer,x,1,11/1/1996,-5101,
/ransom,0,22-Oct-07,/ransom/trailer,Trailer,x,1,11/8/1996,-4000,
/space-jam,0,7-Jul-13,/space-jam/trailer,Trailer,x,1,11/15/1996,-6078,
/jingle-all-the-way,0,12-Dec-17,/jingle-all-the-way/trailer,Trailer,x,1,11/22/1996,-7690,x
/star-trek-first-contact,0,23-Oct-07,/star-trek-first-contact/teaser-trailer,Teaser Trailer,x,2,11/22/1996,-3987,
/star-trek-first-contact,1,23-Oct-07,/star-trek-first-contact/trailer,Trailer,x,2,11/22/1996,-3987,
/daylight-1996,0,12-Feb-13,/daylight-1996/trailer,Trailer,x,1,12/6/1996,-5912,
/jerry-maguire,0,18-Oct-07,/jerry-maguire/trailer,Trailer,x,1,12/13/1996,-3961,
/mars-attacks,0,11-Aug-16,/mars-attacks/trailer,Trailer,x,1,12/13/1996,-7181,
/beavis-and-butt-head-do-america,0,21-Feb-11,/beavis-and-butt-head-do-america/trailer,Trailer,x,1,12/20/1996,-5176,
/hamlet,0,8-Aug-10,/hamlet/feature-trailer,Feature Trailer,x,2,12/25/1996,-4974,
/hamlet,1,8-Aug-10,/hamlet/trailer,Trailer,x,2,12/25/1996,-4974,
/beverly-hills-ninja,0,23-Feb-14,/beverly-hills-ninja/trailer,Trailer,x,1,1/17/1997,-6246,
/dantes-peak,0,15-Feb-13,/dantes-peak/trailer,Trailer,x,1,2/7/1997,-5852,
/the-pest-1997,0,15-Jan-14,/the-pest-1997/trailer,Trailer,x,1,2/7/1997,-6186,
/booty-call,0,13-Jan-10,/booty-call/trailer,Trailer,x,1,2/26/1997,-4704,
/donnie-brasco,0,15-Oct-07,/donnie-brasco/trailer,Trailer,x,1,2/28/1997,-3881,
/smillas-sense-of-snow,0,23-Oct-07,/smillas-sense-of-snow/trailer,Trailer,x,1,2/28/1997,-3889,
/sling-blade,0,28-Jul-09,/sling-blade/trailer,Trailer,x,1,3/14/1997,-4519,
/selena,0,7-Jun-16,/selena/trailer,Trailer,x,1,3/21/1997,-7018,
/b-a-p-s,0,14-Nov-13,/b-a-p-s/trailer,Trailer,x,1,3/28/1997,-6075,
/anaconda,0,14-Jul-10,/anaconda/trailer,Trailer,x,1,4/11/1997,-4842,
/mchales-navy,0,25-Mar-13,/mchales-navy/trailer,Trailer,x,1,4/18/1997,-5820,
/austin-powers,0,17-Nov-09,/austin-powers/trailer,Trailer,x,1,5/2/1997,-4582,
/fifth-element,0,25-Aug-07,/fifth-element/teaser-trailer,Teaser Trailer,x,1,5/9/1997,-3760,
/jurassic-park-ii-lost-world,0,18-Oct-07,/jurassic-park-ii-lost-world/trailer,Trailer,x,1,5/23/1997,-3800,
/speed-2-cruise-control,0,23-Oct-07,/speed-2-cruise-control/trailer,Trailer,x,1,6/13/1997,-3784,
/batman-and-robin,0,29-Nov-12,/batman-and-robin/trailer,Trailer,x,1,6/20/1997,-5641,
/my-best-friend-wedding,0,19-Oct-07,/my-best-friend-wedding/trailer,Trailer,x,1,6/20/1997,-3773,
/face-off,0,15-Oct-07,/face-off/trailer,Trailer,x,1,6/27/1997,-3762,
/men-in-black,0,19-Oct-07,/men-in-black/trailer,Trailer,x,1,7/2/1997,-3761,
/wild-america,0,25-Nov-12,/wild-america/trailer,Trailer,x,1,7/2/1997,-5625,
/contact,0,14-Oct-07,/contact/trailer,Trailer,x,1,7/11/1997,-3747,
/george-of-the-jungle,0,24-Apr-14,/george-of-the-jungle/trailer,Trailer,x,1,7/16/1997,-6126,
/air-force-one,0,9-Oct-07,/air-force-one/trailer,Trailer,x,1,7/25/1997,-3728,
/good-burger,0,1-May-13,/good-burger/trailer,Trailer,x,1,7/25/1997,-5759,
/event-horizon,0,25-Jun-09,/event-horizon/trailer,Trailer,x,1,8/15/1997,-4332,
/a-smile-like-yours,0,3-Jan-14,/a-smile-like-yours/trailer,Trailer,x,1,8/22/1997,-5978,
/mimic,0,22-Aug-11,/mimic/blu-ray-trailer,Blu-Ray Trailer,0,1,8/22/1997,-5113,
/mimic,1,22-Aug-11,/mimic/trailer,Trailer,x,1,8/22/1997,-5113,
/game,0,16-Oct-07,/game/teaser-trailer,Teaser Trailer,x,2,9/12/1997,-3686,x
/game,1,16-Oct-07,/game/trailer,Trailer,x,2,9/12/1997,-3686,
/la-confidential,0,10-Oct-17,/la-confidential/20th-anniversary-trailer,20th Anniversary Trailer,0,1,9/19/1997,-7326,
/la-confidential,1,20-May-14,/la-confidential/trailer,Trailer,x,1,9/19/1997,-6087,
/edge,0,15-Oct-07,/edge/trailer,Trailer,x,1,9/26/1997,-3671,
/devils-advocate,0,14-Oct-07,/devils-advocate/trailer,Trailer,x,1,10/17/1997,-3649,
/i-know-what-you-did-last-summer,0,18-Sep-09,/i-know-what-you-did-last-summer/trailer,Trailer,x,1,10/17/1997,-4354,
/life-less-ordinary,0,19-Oct-07,/life-less-ordinary/trailer,Trailer,x,1,10/24/1997,-3647,
/starship-troopers,0,25-Sep-17,/starship-troopers/theatrical-trailer,Theatrical Trailer,0,1,11/7/1997,-7262,
/starship-troopers,1,23-Oct-07,/starship-troopers/trailer,Trailer,x,1,11/7/1997,-3637,
/alien-resurrection,0,9-Oct-07,/alien-resurrection/teaser-trailer,Teaser Trailer,x,2,11/26/1997,-3604,
/alien-resurrection,1,9-Oct-07,/alien-resurrection/trailer,Trailer,x,2,11/26/1997,-3604,
/flubber,0,2-Jun-13,/flubber/trailer,Trailer,x,1,11/26/1997,-5667,
/the-ice-storm,0,2-Sep-09,/the-ice-storm/trailer,Trailer,x,1,11/26/1997,-4298,
/titanic,0,16-Nov-11,/titanic/titanic-3d-trailer,Titanic 3D Trailer,0,1,12/19/1997,-5080,
/titanic,1,24-Oct-07,/titanic/trailer,Trailer,x,1,12/19/1997,-3596,
/tomorrow-never-dies,0,11-Nov-09,/tomorrow-never-dies/trailer,Trailer,x,2,12/19/1997,-4345,
/tomorrow-never-dies,1,11-Nov-09,/tomorrow-never-dies/teaser-trailer,Teaser Trailer,x,2,12/19/1997,-4345,
/as-good-as-it-gets,0,10-Oct-07,/as-good-as-it-gets/trailer,Trailer,x,1,12/25/1997,-3576,
/jackie-brown,0,27-Sep-11,/jackie-brown/blu-ray-trailer,Blu-Ray Trailer,0,2,12/25/1997,-5024,
/jackie-brown,1,18-Oct-07,/jackie-brown/teaser-trailer,Teaser Trailer,x,2,12/25/1997,-3584,
/jackie-brown,2,18-Oct-07,/jackie-brown/trailer,Trailer,x,2,12/25/1997,-3584,
/mr-magoo,0,9-Aug-14,/mr-magoo/trailer,Trailer,x,1,12/25/1997,-6071,
/good-will-hunting,0,3-Aug-11,/good-will-hunting/blu-ray-trailer,Blu-Ray Trailer,0,1,1/9/1998,-4954,
/good-will-hunting,1,11-Jun-11,/good-will-hunting/trailer,Trailer,x,1,1/9/1998,-4901,
/deep-rising,0,25-Jan-13,/deep-rising/trailer,Trailer,x,1,1/30/1998,-5474,
/the-apostle-1997,0,22-Sep-13,/the-apostle-1997/trailer,Trailer,x,1,2/20/1998,-5693,
/dark-city,0,14-Oct-07,/dark-city/trailer,Trailer,x,1,2/27/1998,-3516,
/krippendorfs-tribe,0,1-Jul-13,/krippendorfs-tribe/trailer,Trailer,x,1,2/27/1998,-5603,
/big-lebowski,0,28-Mar-13,/big-lebowski/trailer,Trailer,x,2,3/6/1998,-5501,
/big-lebowski,1,7-Jun-11,/big-lebowski/blu-ray-trailer,Blu-Ray Trailer,0,2,3/6/1998,-4841,
/big-lebowski,2,12-Oct-07,/big-lebowski/teaser-trailer,Teaser Trailer,x,2,3/6/1998,-3507,
/us-marshals,0,13-Jun-16,/us-marshals/trailer,Trailer,x,1,3/6/1998,-6674,
/the-man-in-the-iron-mask,0,2-Jul-13,/the-man-in-the-iron-mask/theatrical-trailer,Theatrical Trailer,0,1,3/13/1998,-5590,
/the-man-in-the-iron-mask,1,2-Jul-13,/the-man-in-the-iron-mask/trailer,Trailer,x,1,3/13/1998,-5590,
/deep-impact,0,14-Oct-07,/deep-impact/trailer,Trailer,x,1,5/8/1998,-3446,
/godzilla,0,17-Oct-07,/godzilla/teaser-trailer,Teaser Trailer,x,1,5/20/1998,-3437,
/bulworth,0,20-May-14,/bulworth/trailer,Trailer,x,1,5/22/1998,-5842,
/fear-and-loathing-in-las-vegas,0,11-Jul-11,/fear-and-loathing-in-las-vegas/criterion-collection-trailer,Criterion Collection Trailer,0,1,5/22/1998,-4798,
/fear-and-loathing-in-las-vegas,1,13-Jan-10,/fear-and-loathing-in-las-vegas/trailer,Trailer,x,1,5/22/1998,-4254,
/hope-floats,0,31-May-14,/hope-floats/trailer,Trailer,x,1,5/29/1998,-5846,
/a-perfect-murder,0,9-Jul-12,/a-perfect-murder/teaser-trailer,Teaser Trailer,x,1,6/5/1998,-5148,
/cant-hardly-wait,0,13-Jan-10,/cant-hardly-wait/trailer,Trailer,x,1,6/12/1998,-4233,
/dirty-work,0,28-Dec-12,/dirty-work/trailer,Trailer,x,1,6/12/1998,-5313,
/high-art,0,28-Feb-13,/high-art/trailer,Trailer,x,1,6/12/1998,-5375,
/last-days-of-disco,0,7-Sep-10,/last-days-of-disco/trailer,Trailer,x,1,6/12/1998,-4470,
/mulan,0,14-Jan-13,/mulan/bluray-trailer,Blu-Ray Trailer,0,1,6/19/1998,-5323,
/mulan,1,14-Jan-13,/mulan/dvd-trailer,DVD Trailer,0,1,6/19/1998,-5323,
/mulan,2,14-Jan-13,/mulan/trailer,Trailer,x,1,6/19/1998,-5323,
/the-x-files,0,1-Nov-07,/the-x-files/teaser-trailer,Teaser Trailer,x,2,6/19/1998,-3422,
/the-x-files,1,1-Nov-07,/the-x-files/trailer,Trailer,x,2,6/19/1998,-3422,
/armageddon,0,10-Oct-07,/armageddon/trailer,Trailer,x,1,7/1/1998,-3388,
/pi,0,22-Oct-07,/pi/trailer,Trailer,x,1,7/10/1998,-3391,
/theres-something-about-mary,0,24-Oct-07,/theres-something-about-mary/trailer,Trailer,x,1,7/15/1998,-3388,
/mask-of-zorro,0,19-Oct-07,/mask-of-zorro/teaser-trailer,Teaser Trailer,x,2,7/17/1998,-3381,
/mask-of-zorro,1,19-Oct-07,/mask-of-zorro/trailer,Trailer,x,2,7/17/1998,-3381,
/saving-private-ryan,0,23-Oct-07,/saving-private-ryan/trailer,Trailer,x,1,7/24/1998,-3378,
/blade,0,12-Oct-07,/blade/trailer,Trailer,x,1,8/21/1998,-3339,
/dance-with-me,0,8-Sep-17,/dance-with-me/trailer,Trailer,x,1,8/21/1998,-6958,
/next-stop-wonderland,0,5-Jul-13,/next-stop-wonderland/trailer,Trailer,x,1,8/21/1998,-5432,
/your-friends-and-neighbors,0,29-Oct-13,/your-friends-and-neighbors/trailer,Trailer,x,1,8/21/1998,-5548,
/54,0,28-May-15,/54/directors-cut-trailer,Director's Cut Trailer,0,1,8/28/1998,-6117,
/54,1,1-Jan-14,/54/trailer,Trailer,x,1,8/28/1998,-5605,
/rounders,0,3-Aug-11,/rounders/blu-ray-trailer,Blu-Ray Trailer,0,1,9/11/1998,-4709,
/rounders,1,23-Oct-07,/rounders/trailer,Trailer,x,1,9/11/1998,-3329,
/one-true-thing,0,5-Sep-12,/one-true-thing/trailer,Trailer,x,1,9/18/1998,-5101,
/rush-hour,0,29-Nov-10,/rush-hour/trailer,Trailer,x,1,9/18/1998,-4455,
/ronin,0,23-Nov-10,/ronin/trailer,Trailer,x,1,9/25/1998,-4442,
/a-night-at-the-roxbury,0,6-Jul-13,/a-night-at-the-roxbury/trailer,Trailer,x,1,10/2/1998,-5391,
/antz,0,7-Dec-10,/antz/trailer,Trailer,x,1,10/2/1998,-4449,
/holy-man,0,1-Apr-13,/holy-man/trailer,Trailer,x,1,10/9/1998,-5288,
/pleasantville,0,22-Oct-07,/pleasantville/trailer,Trailer,x,1,10/23/1998,-3286,
/the-waterboy,0,26-Apr-14,/the-waterboy/feature-trailer,Feature Trailer,x,2,11/6/1998,-5650,
/the-waterboy,1,28-Jul-09,/the-waterboy/trailer,Trailer,x,2,11/6/1998,-3917,
/american-history-x,0,10-Oct-07,/american-history-x/trailer,Trailer,x,1,11/20/1998,-3246,
/a-bugs-life,0,18-Jan-09,/a-bugs-life/trailer,Trailer,x,2,11/25/1998,-3707,
/a-bugs-life,1,18-Jan-09,/a-bugs-life/teaser-trailer,Teaser Trailer,x,2,11/25/1998,-3707,
/a-bugs-life,2,18-Jan-09,/a-bugs-life/teaser-trailer-b,Teaser Trailer B,0,2,11/25/1998,-3707,
/very-bad-things,0,25-Oct-07,/very-bad-things/trailer,Trailer,x,1,11/25/1998,-3256,
/star-trek-insurrection,0,24-Oct-07,/star-trek-insurrection/teaser-trailer,Teaser Trailer,x,2,12/11/1998,-3239,
/star-trek-insurrection,1,24-Oct-07,/star-trek-insurrection/trailer,Trailer,x,2,12/11/1998,-3239,
/the-prince-of-egypt,0,7-Dec-10,/the-prince-of-egypt/trailer,Trailer,x,1,12/18/1998,-4372,
/youve-got-mail,0,10-May-11,/youve-got-mail/trailer,Trailer,x,1,12/18/1998,-4526,
/patch-adams,0,7-Aug-13,/patch-adams/trailer,Trailer,x,1,12/25/1998,-5339,
/stepmom,0,24-Oct-07,/stepmom/trailer,Trailer,x,1,12/25/1998,-3225,
/a-civil-action,0,15-Nov-09,/a-civil-action/trailer,Trailer,x,1,1/8/1999,-3964,
/shakespeare-in-love,0,30-Jan-12,/shakespeare-in-love/blu-ray-trailer,Blu-Ray Trailer,0,1,1/8/1999,-4770,
/shakespeare-in-love,1,23-Oct-07,/shakespeare-in-love/trailer,Trailer,x,1,1/8/1999,-3210,
/the-thin-red-line,0,13-Apr-13,/the-thin-red-line/trailer,Trailer,x,1,1/15/1999,-5202,
/varsity-blues,0,17-Sep-09,/varsity-blues/trailer,Trailer,x,1,1/15/1999,-3898,
/hilary-and-jackie,0,5-Sep-12,/hilary-and-jackie/trailer,Trailer,x,1,2/5/1999,-4961,
/payback,0,22-Oct-07,/payback/teaser-trailer,Teaser Trailer,x,2,2/5/1999,-3181,
/payback,1,22-Oct-07,/payback/trailer,Trailer,x,2,2/5/1999,-3181,
/life-is-beautiful,0,28-Apr-13,/life-is-beautiful/trailer,Trailer,x,1,2/12/1999,-5189,
/message-in-a-bottle,0,19-Sep-16,/message-in-a-bottle/trailer,Trailer,x,1,2/12/1999,-6429,
/affliction,0,10-Nov-11,/affliction/trailer,Trailer,x,1,2/19/1999,-4647,
/elizabeth,0,15-Oct-07,/elizabeth/trailer,Trailer,x,1,2/19/1999,-3160,
/200-cigarettes,0,16-Nov-09,/200-cigarettes/trailer,Trailer,x,1,2/26/1999,-3916,
/cruel-intentions,0,14-Oct-07,/cruel-intentions/trailer,Trailer,x,1,3/5/1999,-3145,
/the-mod-squad,0,6-Nov-12,/the-mod-squad/trailer,Trailer,x,1,3/26/1999,-4974,
/10-things-i-hate-about-you,0,15-Nov-09,/10-things-i-hate-about-you/trailer,Trailer,x,1,3/31/1999,-3882,
/the-matrix,0,28-Jun-19,/the-matrix/20th-anniversary-trailer,20th Anniversary Trailer,0,1,3/31/1999,-7394,
/the-matrix,1,13-Mar-09,/the-matrix/trailer,Trailer,x,1,3/31/1999,-3635,
/go,0,7-Jan-10,/go/trailer,Trailer,x,1,4/9/1999,-3926,
/life,0,25-Mar-13,/life/trailer,Trailer,x,1,4/16/1999,-5092,
/a-walk-on-the-moon,0,3-Jan-14,/a-walk-on-the-moon/trailer,Trailer,x,1,4/23/1999,-5369,
/star-wars-i,0,6-Apr-15,/star-wars-i/digital-hd-trailer,Digital HD Trailer,0,2,5/19/1999,-5801,
/star-wars-i,1,6-Nov-11,/star-wars-i/3d-trailer,3D Trailer,0,2,5/19/1999,-4554,
/star-wars-i,2,6-Sep-07,/star-wars-i/trailer,Trailer,x,2,5/19/1999,-3032,
/star-wars-i,3,6-Sep-07,/star-wars-i/teaser-trailer,Teaser Trailer,x,2,5/19/1999,-3032,
/notting-hill,0,21-Oct-07,/notting-hill/trailer,Trailer,x,1,5/28/1999,-3068,
/austin-powers-2,0,17-Nov-09,/austin-powers-2/trailer,Trailer,x,1,6/11/1999,-3812,
/run-lola-run,0,11-Jan-10,/run-lola-run/trailer,Trailer,x,1,6/18/1999,-3860,
/the-generals-daughter,0,3-Dec-12,/the-generals-daughter/trailer,Trailer,x,1,6/18/1999,-4917,
/big-daddy,0,6-Jan-10,/big-daddy/trailer,Trailer,x,1,6/25/1999,-3848,
/wild-wild-west,0,18-Nov-13,/wild-wild-west/feature-trailer,Feature Trailer,x,2,6/30/1999,-5255,
/wild-wild-west,1,25-Nov-12,/wild-wild-west/trailer,Trailer,x,2,6/30/1999,-4897,
/summer-of-sam,0,11-Dec-09,/summer-of-sam/trailer,Trailer,x,1,7/2/1999,-3815,
/arlington-road,0,13-Jan-14,/arlington-road/trailer,Trailer,x,1,7/9/1999,-5302,
/eyes-wide-shut,0,22-Nov-14,/eyes-wide-shut/feature-trailer,Feature Trailer,x,2,7/16/1999,-5608,
/eyes-wide-shut,1,22-Nov-14,/eyes-wide-shut/trailer,Trailer,x,2,7/16/1999,-5608,
/blair-witch-project,0,12-Oct-07,/blair-witch-project/teaser-trailer,Teaser Trailer,x,1,7/30/1999,-2996,
/blair-witch-project,1,12-Oct-07,/blair-witch-project/teaser-trailer-b,Teaser Trailer B,0,1,7/30/1999,-2996,
/the-iron-giant,0,27-Aug-15,/the-iron-giant/signature-edition-trailer,Signature Edition Trailer,0,0,8/6/1999,-5865,
/the-sixth-sense,0,12-Jun-09,/the-sixth-sense/trailer,Trailer,x,1,8/6/1999,-3598,
/bowfinger,0,19-Nov-09,/bowfinger/trailer,Trailer,x,1,8/13/1999,-3751,
/dudley-do-right,0,14-Oct-13,/dudley-do-right/trailer,Trailer,x,1,8/27/1999,-5162,
/the-13th-warrior,0,19-Jan-14,/the-13th-warrior/trailer,Trailer,x,1,8/27/1999,-5259,
/the-astronauts-wife,0,9-Jul-12,/the-astronauts-wife/trailer,Trailer,x,1,8/27/1999,-4700,
/love-stinks,0,10-Mar-10,/love-stinks/trailer,Trailer,x,1,9/10/1999,-3834,
/stigmata,0,27-Mar-11,/stigmata/trailer,Trailer,x,1,9/10/1999,-4216,
/blue-streak,0,26-Aug-16,/blue-streak/trailer,Trailer,x,1,9/17/1999,-6188,
/double-jeopardy,0,14-Dec-12,/double-jeopardy/trailer,Trailer,x,1,9/24/1999,-4830,
/mumford,0,24-Jan-13,/mumford/trailer,Trailer,x,1,9/24/1999,-4871,
/american-beauty,0,10-Oct-07,/american-beauty/trailer,Trailer,x,1,10/1/1999,-2931,
/three-kings,0,30-Sep-10,/three-kings/trailer,Trailer,x,1,10/1/1999,-4017,
