,album_type,artists,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri,external_urls.spotify,movieid
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/63MQldklfxkjYDoUE4Tppz'}, 'href': 'https://api.spotify.com/v1/artists/63MQldklfxkjYDoUE4Tppz', 'id': '63MQldklfxkjYDoUE4Tppz', 'name': 'M83', 'type': 'artist', 'uri': 'spotify:artist:63MQldklfxkjYDoUE4Tppz'}]",https://api.spotify.com/v1/albums/5O5pnKHDJrwvL6w9Ne1mka,5O5pnKHDJrwvL6w9Ne1mka,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c574dc72611d61885ac9669a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c574dc72611d61885ac9669a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c574dc72611d61885ac9669a', 'width': 64}]",Oblivion (Original Motion Picture Soundtrack),2013-04-09,day,17.0,album,spotify:album:5O5pnKHDJrwvL6w9Ne1mka,https://open.spotify.com/album/5O5pnKHDJrwvL6w9Ne1mka,tt1483013
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/48X62UJ25ekrPQSw1VZIki,48X62UJ25ekrPQSw1VZIki,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27380d7922f255e11fdc946faa8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0280d7922f255e11fdc946faa8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485180d7922f255e11fdc946faa8', 'width': 64}]",Observe & Report (Original Motion Picture Soundtrack),2009-04-07,day,12.0,album,spotify:album:48X62UJ25ekrPQSw1VZIki,https://open.spotify.com/album/48X62UJ25ekrPQSw1VZIki,tt1197628
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7LbEDjJKrmWoMcN3OpaNnR'}, 'href': 'https://api.spotify.com/v1/artists/7LbEDjJKrmWoMcN3OpaNnR', 'id': '7LbEDjJKrmWoMcN3OpaNnR', 'name': 'Daniel Pemberton', 'type': 'artist', 'uri': 'spotify:artist:7LbEDjJKrmWoMcN3OpaNnR'}]",https://api.spotify.com/v1/albums/52RlS2XvDrIvsCmktqLh9G,52RlS2XvDrIvsCmktqLh9G,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d186d936f8ca605eb501b50a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d186d936f8ca605eb501b50a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d186d936f8ca605eb501b50a', 'width': 64}]",Ocean's 8 (Original Motion Picture Soundtrack),2018-06-08,day,24.0,album,spotify:album:52RlS2XvDrIvsCmktqLh9G,https://open.spotify.com/album/52RlS2XvDrIvsCmktqLh9G,tt5164214
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dlJy6RJTqYprtHmWYBOv3'}, 'href': 'https://api.spotify.com/v1/artists/7dlJy6RJTqYprtHmWYBOv3', 'id': '7dlJy6RJTqYprtHmWYBOv3', 'name': 'The Newton Brothers', 'type': 'artist', 'uri': 'spotify:artist:7dlJy6RJTqYprtHmWYBOv3'}]",https://api.spotify.com/v1/albums/7gqICllmtJqZszIlYRB9nx,7gqICllmtJqZszIlYRB9nx,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ed86fd1680ceb4c65b215335', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ed86fd1680ceb4c65b215335', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ed86fd1680ceb4c65b215335', 'width': 64}]",Oculus (Original Motion Picture Soundtrack),2014-01-01,day,36.0,album,spotify:album:7gqICllmtJqZszIlYRB9nx,https://open.spotify.com/album/7gqICllmtJqZszIlYRB9nx,tt2388715
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3e84KJ4Wq3Cgp2Bj5sDDoq'}, 'href': 'https://api.spotify.com/v1/artists/3e84KJ4Wq3Cgp2Bj5sDDoq', 'id': '3e84KJ4Wq3Cgp2Bj5sDDoq', 'name': 'The Balefire Symphony', 'type': 'artist', 'uri': 'spotify:artist:3e84KJ4Wq3Cgp2Bj5sDDoq'}]",https://api.spotify.com/v1/albums/0md2D4Jyxvtohmv1HNSc7I,0md2D4Jyxvtohmv1HNSc7I,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ed6bf60cc7abf77f81c36724', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ed6bf60cc7abf77f81c36724', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ed6bf60cc7abf77f81c36724', 'width': 64}]",Terminal Secrets Finale (Official Soundtrack),2020-06-08,day,9.0,album,spotify:album:0md2D4Jyxvtohmv1HNSc7I,https://open.spotify.com/album/0md2D4Jyxvtohmv1HNSc7I,tt5431890
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/2dlvhHZQuypnmQteGAZqbh,2dlvhHZQuypnmQteGAZqbh,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e0f662718bdff387e1a31a61', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e0f662718bdff387e1a31a61', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e0f662718bdff387e1a31a61', 'width': 64}]",Old Dogs (Original Motion Picture Soundtrack),2009-01-01,day,13.0,album,spotify:album:2dlvhHZQuypnmQteGAZqbh,https://open.spotify.com/album/2dlvhHZQuypnmQteGAZqbh,tt0976238
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/02GEKxoVe5ITAj68mZRAM7,02GEKxoVe5ITAj68mZRAM7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735f0a59daa1b8f11bfbfe94f3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025f0a59daa1b8f11bfbfe94f3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515f0a59daa1b8f11bfbfe94f3', 'width': 64}]",Quentin Tarantino's Once Upon a Time in Hollywood Original Motion Picture Soundtrack,2019-07-26,day,31.0,album,spotify:album:02GEKxoVe5ITAj68mZRAM7,https://open.spotify.com/album/02GEKxoVe5ITAj68mZRAM7,tt7131622
0,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tom6Rd7yUEki2wWIADtfJ'}, 'href': 'https://api.spotify.com/v1/artists/3tom6Rd7yUEki2wWIADtfJ', 'id': '3tom6Rd7yUEki2wWIADtfJ', 'name': 'Every Single Day', 'type': 'artist', 'uri': 'spotify:artist:3tom6Rd7yUEki2wWIADtfJ'}]",https://api.spotify.com/v1/albums/6DLYDwnimKA9zJNQE9bi7D,6DLYDwnimKA9zJNQE9bi7D,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f095ed8eba4b63138a0d41c5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f095ed8eba4b63138a0d41c5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f095ed8eba4b63138a0d41c5', 'width': 64}]",I Can Hear Your Voice Pt. 1 (Original Television Soundtrack),2013-06-13,day,4.0,album,spotify:album:6DLYDwnimKA9zJNQE9bi7D,https://open.spotify.com/album/6DLYDwnimKA9zJNQE9bi7D,tt1563738
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/5nCVKnn37kPQV9fMCcFZtV,5nCVKnn37kPQV9fMCcFZtV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27336ff79fc821c42f0a1e7984f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0236ff79fc821c42f0a1e7984f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485136ff79fc821c42f0a1e7984f', 'width': 64}]",One For The Money (Original Motion Picture Soundtrack),2012-01-24,day,26.0,album,spotify:album:5nCVKnn37kPQV9fMCcFZtV,https://open.spotify.com/album/5nCVKnn37kPQV9fMCcFZtV,tt1598828
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1PKDFW9NYJiuVuC5mOOeaa'}, 'href': 'https://api.spotify.com/v1/artists/1PKDFW9NYJiuVuC5mOOeaa', 'id': '1PKDFW9NYJiuVuC5mOOeaa', 'name': 'Cliff Eidelman', 'type': 'artist', 'uri': 'spotify:artist:1PKDFW9NYJiuVuC5mOOeaa'}]",https://api.spotify.com/v1/albums/79ng7D2gnLLMdQtNndMgRv,79ng7D2gnLLMdQtNndMgRv,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273272000bd12e75c158dd0a37a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02272000bd12e75c158dd0a37a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851272000bd12e75c158dd0a37a', 'width': 64}]",One True Thing (Original Motion Picture Soundtrack),1998-01-01,day,16.0,album,spotify:album:79ng7D2gnLLMdQtNndMgRv,https://open.spotify.com/album/79ng7D2gnLLMdQtNndMgRv,tt0120776
