imdb_id,id,title,original_title,budget,revenue,genres,imdb_id,original_language,overview,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,popularity,vote_average,vote_count,production_companies_number,production_countries_number,spoken_languages_number
tt0114536,78406,Steal Big Steal Little,Steal Big Steal Little,25000000,6278139,Comedy|Drama,tt0114536,en,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.",Savoy Pictures|Chicago Pacific Entertainment,United States of America,1995-09-29,113.0,English,Released,Two brothers. One fortune. Zero chance they'll share it.,4.62,4.3,15,2,1,1
tt0112499,26441,The Big Green,The Big Green,0,0,Action|Adventure|Comedy|Family,tt0112499,en,"In a depressed Texas town, British foreign exchange teacher Anna attempts to inject some life into her hopeless kids by introducing them to soccer. They're terrible at first, but Anna and her football-hero assistant whip them into shape. As they work overtime, the pair help kids build their self-esteem and also get involved in solving family squabbles.",Caravan Pictures|Walt Disney Pictures,United States of America,1995-09-29,100.0,German|English,Released,The biggest kick of the year!,7.76,5.3,105,2,1,2
tt0112819,11443,Dead Presidents,Dead Presidents,10000000,24147179,Action|Drama|Crime,tt0112819,en,On the streets they call cash dead presidents. And that's just what a Vietnam veteran is after when he returns home from the war only to find himself drawn into a life of crime. With the aid of his fellow vets he plans the ultimate heist -- a daring robbery of an armored car filled with unmarked U.S. currency!,Caravan Pictures|Underworld Entertainment|Hollywood Pictures,United States of America,1995-10-06,119.0,English,Released,"In this daring heist, the only color that counts is green",11.092,6.5,168,3,1,1
tt0112541,5894,Blue in the Face,Blue in the Face,2000000,1275000,Comedy,tt0112541,en,"Auggie runs a small tobacco shop in Brooklyn, New York. The whole neighborhood comes to visit him to buy cigarettes and have some small talk. During the movie Lou Reed tries to explain why he has to have a cut on his health insurance bill if he keeps smoking and Madonna acts as a Singing Telegram.",InterAL|Miramax,United States of America,1995-09-15,83.0,English,Released,Welcome to the planet Brooklyn.,9.833,6.7,87,2,1,1
tt0112286,139405,Across the Sea of Time,Across the Sea of Time,0,16015639,Adventure|History|Drama|Family,tt0112286,en,"A young Russian boy, Thomas Minton, travels to New York as a passenger on a Russian freighter. Close to Ellis Island he gets off and thus starts his journey to America the same way as all immigrants in former times. Thomas is searching for the family of one of his ancestors, who had emigrated decades ago, but once sent a letter home together with a sample of his new profession: 3D-Photography. The boy follows his relative's traces by counter-checking the old 3D-Photographs of New York (using an antique viewer) with the same places and how they look today. This way, the audience gets to see the Big Apple in former times as well as today.",Sony New Technologies,United States of America,1995-10-20,51.0,English|Russian,Released,,1.815,4.3,3,1,1,2
tt0113161,8012,Get Shorty,Get Shorty,30250000,115101622,Comedy|Thriller|Crime,tt0113161,en,"Chili Palmer is a Miami mobster who gets sent by his boss, the psychopathic ""Bones"" Barboni, to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different.",Jersey Films|Metro-Goldwyn-Mayer,United States of America,1995-10-20,105.0,English,Released,"The mob is tough, but it’s nothing like show business.",10.1,6.5,653,2,1,1
tt0113965,48781,Never Talk to Strangers,Never Talk to Strangers,6400000,6,Thriller|Romance,tt0113965,en,"Sarah Taylor, a police psychologist, meets a mysterious and seductive young man, Tony Ramirez, and falls in love with him. As a cause of this relationship, she changes her personality when she begins to receive anonymous telephone calls.",TriStar Pictures,United States of America|Canada|Germany,1995-10-20,86.0,English,Released,"In A World Where Love Isn't Always Safe, Trust Can Be Deadly.",7.728,5.2,103,1,3,1
tt0114011,9263,Now and Then,Now and Then,12000000,27400000,Drama|Family,tt0114011,en,"Waxing nostalgic about the bittersweet passage from childhood to puberty in this tender coming-of-age tale, four childhood girlfriends -- Teeny, Chrissy, Samantha and Roberta -- recall the magical summer of 1970. During their walk down memory lane, they reconcile experiences with boys, secrets, bullies and more.",New Line Cinema,United States of America,1995-10-20,100.0,English,Released,In every woman there is the girl she left behind.,12.93,6.8,276,1,1,1
tt0114663,47939,Three Wishes,Three Wishes,10000000,7027000,Fantasy|Family|Drama,tt0114663,en,"While Jane Holman is driving with her two sons, she accidentally runs into a drifter, Jack McCloud, who breaks his leg. Being responsible, Jane invites Jack, and his dog, to stay at her home until his leg has healed. Jack struggles to adapt their lifestyle, and finds himself loved by the family.",Savoy Pictures|Rysher Entertainment,United States of America,1995-10-27,115.0,English,Released,"If you really believe, magic will find you",5.501,6.2,46,2,1,1
tt0114825,12158,Vampire in Brooklyn,Vampire in Brooklyn,14000000,19800000,Comedy|Horror|Romance,tt0114825,en,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",Paramount,United States of America,1995-10-26,100.0,English,Released,A comic tale of horror and seduction.,11.242,5.1,353,1,1,1
tt0113188,35645,Gold Diggers: The Secret of Bear Mountain,Gold Diggers: The Secret of Bear Mountain,0,6029091,Drama|Adventure|Family|Mystery,tt0113188,en,"Two teen girls, one from the city, one from the country, try to find the hidden gold of Bear Mountain learning about friendship, loyalty and courage on the way.",Bregman/Baer Productions|Universal Pictures|Universal City Studios,Canada|United States of America,1995-11-03,94.0,German,Released,Some friendships are worth a fortune,7.674,6.2,89,3,2,1
tt0113321,9089,Home for the Holidays,Home for the Holidays,0,17519169,Comedy|Drama|Romance,tt0113321,en,"After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics.",Egg Pictures|Paramount|PolyGram Filmed Entertainment,United States of America,1995-11-02,103.0,English,Released,We'll do it every year... until we get it right.,6.601,6.3,108,3,1,1
tt0113442,33689,It Takes Two,It Takes Two,0,0,Comedy|Family|Romance,tt0113442,en,"Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.",Dualstar Productions|Orr & Cruickshank|Rysher Entertainment|Warner Bros. Pictures,United States of America,1995-11-17,101.0,English,Released,Two identical strangers. Two different worlds. One perfect match.,40.41,6.4,625,4,1,1
tt0114916,8391,When Night Is Falling,When Night Is Falling,0,0,Drama|Romance,tt0114916,en,"A prudish woman working on tenure as a literacy professor at a large urban university finds herself attracted to a free-spirited, liberal woman who works at a local carnival.",Alliance Communications Corporation,Canada,1995-05-05,96.0,English,Released,,7.799,6.1,43,1,1,1
tt0113845,11517,Money Train,Money Train,68000000,77224232,Action|Comedy|Crime,tt0113845,en,"When a vengeful New York transit cop decides to steal a trainload of subway fares, his foster brother—a fellow cop—tries to protect him.",Columbia Pictures,United States of America,1995-11-21,110.0,English,Released,"Get on, or GET OUT THE WAY!",19.482,5.8,509,1,1,1
tt0113972,2086,Nick of Time,Nick of Time,8169363,8175346,Thriller|Crime|Action,tt0113972,en,"An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",Paramount,United States of America,1995-11-22,90.0,English,Released,,8.585,6.1,452,1,1,1
tt0114928,31611,White Man's Burden,White Man's Burden,8000000,0,Drama,tt0114928,en,"The story takes place in alternative America where the blacks are members of social elite, and whites are inhabitants of inner city ghettos. Louis Pinnock is a white worker in a chocolate factory, loving husband and father of two children. While delivering a package for black CEO Thaddeus Thomas, he is mistaken for a voyeur and, as a result, loses his job, gets beaten by black cops and his family gets evicted from their home. Desperate Pinnock takes a gun and kidnaps Thomas, demanding justice.",Rysher Entertainment|HBO|A Band Apart|Savoy Pictures,France|United States of America,1995-12-01,89.0,English,Released,Reality Just Switched Sides,4.251,4.9,46,4,2,1
tt0113041,11862,Father of the Bride Part II,Father of the Bride Part II,0,76578911,Comedy,tt0113041,en,"Just when George Banks has recovered from his daughter's wedding, he receives the news that she's pregnant ... and that George's wife, Nina, is expecting too. He was planning on selling their home, but that's a plan that -- like George -- will have to change with the arrival of both a grandchild and a kid of his own.",Touchstone Pictures|Sandollar Productions,United States of America,1995-12-08,106.0,English,Released,Just When His World Is Back To Normal... He's In For The Surprise Of His Life!,11.537,6.2,458,2,1,1
tt0112896,12110,Dracula: Dead and Loving It,Dracula: Dead and Loving It,0,0,Comedy|Horror|Fantasy,tt0112896,en,"When a lawyer shows up at the vampire's doorstep, he falls prey to his charms and joins him in his search for fresh blood. Enter Professor Van Helsing, who may be the only one able to vanquish the Count.",Castle Rock Entertainment|Enigma Pictures|Columbia Pictures,France|United States of America,1995-12-22,88.0,English|German,Released,,21.586,6.0,610,3,2,2
tt0113228,15602,Grumpier Old Men,Grumpier Old Men,0,0,Romance|Comedy,tt0113228,en,"A family wedding reignites the ancient feud between next-door neighbors and fishing buddies John and Max. Meanwhile, a sultry Italian divorcée opens a restaurant at the local bait shop, alarming the locals who worry she'll scare the fish away. But she's less interested in seafood than she is in cooking up a hot time with Max.",Lancaster Gate|Warner Bros. Pictures,United States of America,1995-12-22,101.0,English,Released,Still Yelling. Still Fighting. Still Ready for Love.,13.504,6.5,230,2,1,1
